provider_key,fornitore,commodity,codice_offerta,nome_offerta,tipo_prezzo,data_inizio,data_fine,url_offerta,prezzi_variabili,quote_fisse_annue,prezzo_calcolo,quota_fissa_calcolo,utilizzabile_calcolatore,fonte
"orakomenergia","Orakomenergia","luce","022188ESVFL01XX000000000OCEA0426","COMFORT ENERGIA AFFARI","variabile","09/04/2026_23:59:00","10/12/2026_23:59:00","https://www.orakomenergia.it","","142.8","","142.8","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orakomenergia","Orakomenergia","luce","022188ESVFL01XX00000000ODAEV0426","DYNAMIC+ AFFARI - ENERGIA VERDE 100%","variabile","09/04/2026_23:59:00","10/12/2026_23:59:00","https://www.orakomenergia.it","","142.8","","142.8","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orakomenergia","Orakomenergia","luce","022188ESVFL01XX00000000ODCEV0426","DYNAMIC+ Casa – ENERGIA VERDE 100%","variabile","09/04/2026_23:59:00","10/12/2026_23:59:00","https://www.orakomenergia.it","0.0349","142.8","0.0349","142.8","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orangy","Orangy","gas","030367GSVML01XXORANG000000000804","OFFERTA GAS MERCATO LIBERO BUSINESS PO 12025 INDEX PSV","variabile","01/01/2026_00:00:01","31/12/2026_23:59:59","https://www.orangy.it/offerte-mercato-libero/","0.15","","0.15","","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orangy","Orangy","gas","030367GSVML01XXORANG000000004842","OFFERTA GAS MERCATO LIBERO FAMILY PO 52026 INDEX PSV","variabile","20/05/2026_10:00:01","31/12/2026_23:59:59","https://www.orangy.it/offerte-mercato-libero/","0.15","144","0.15","144","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orangy","Orangy","luce","030367ESVFL01XXORANG000000004841","OFFERTA LUCE MERCATO LIBERO FAMILY PO 12025 IPEX","variabile","20/05/2026_10:00:01","31/12/2026_23:59:59","https://www.orangy.it/offerte-mercato-libero/","0.03","144","0.03","144","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","gas","044010GSVML01XX000ASSGASCOSTELLA","ASS_GA_COSTELLAZIONE","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.12","156","0.12","156","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","gas","044010GSVML01XX000000BUSGASEARTH","BUS_GAS_EARTH","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.12","120","0.12","120","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","gas","044010GSVML01XX00000BUSGASGALAXY","BUS_GAS_GALAXY","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.1","198","0.1","198","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","gas","044010GSVML01XX000000BUSGASSOLAR","BUS_GAS_SOLAR","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.12","156","0.12","156","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","gas","044010GSVML01XX000BUSGASUNIVERSE","BUS_GAS_UNIVERSE","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.08","240","0.08","240","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","gas","044010GSVML01XX000CONDGASINTERST","COND_GA_INTERSTELLAR","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.1","198","0.1","198","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","gas","044010GSVML01XXCONDOMINIOGAORION","COND_GAS_ORION","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.12","120","0.12","120","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","gas","044010GSVML01XXSIRIOCONDOMINIOGN","COND_GAS_SIRIO","variabile","20/06/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.12","288","0.12","288","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","gas","044010GSVML04XXGASNOVADOMESTICIX","DOM_NOVA_GAS","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.12","126","0.12","126","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","gas","044010GSVML04XXORBYTERSGASDOMEST","DOM_ORBYTERS_GAS","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.1","78","0.1","78","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","gas","044010GSVML04XXSTAR2026DOMESTICO","DOM_STAR_GAS","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.12","144","0.12","144","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","gas","044010GSVML04XXSUPERNOVADOMESTIC","DOM_SUPERNOVA_GAS","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.12","96","0.12","96","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","gas","044010GSVML04XXURANUSGASDOMESTIC","DOM_URANUS_GAS","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.15","198","0.15","198","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","gas","044010GSVML01XX0000000PAGASCOSMO","PA_GAS_COSMO","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.18","294","0.18","294","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","gas","044010GSVML01XXINFINITYGASPUBAMM","PA_GAS_INFINITY","variabile","20/06/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.00522|0.095","0|114","","","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","luce","044010ESVFL01XX00000ASSEECOSTELL","ASS_EE_COSTELLAZIONE","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.0242|0.006","156","","156","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","luce","044010ESVFL05XXBUSINESSECONOVAEE","BUS_ECONOVA_EE","variabile","15/05/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.077|0.006","216","","216","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","luce","044010ESVFL01XX00000BUSEEEARTH26","BUS_EE_EARTH_26","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.0242|0.006","120","","120","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","luce","044010ESVFL01XX0000BUSEEGALAXY26","BUS_EE_GALAXY_26","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.011|0.006","198","","198","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","luce","044010ESVFL01XX00000BUSEESOLAR26","BUS_EE_SOLAR_26","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.0242|0.006","156","","156","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","luce","044010ESVFL01XX00BUSEEUNIVERSE26","BUS_EE_UNIVERSE_26","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.0088|0.006","240","","240","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","luce","044010ESVFL01XX0000CONDEEINTERST","COND_EE_INTERSTELLAR","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.0242|0.006","156","","156","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","luce","044010ESVFL01XXCONDOMINIOEEORION","COND_EE_ORION","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.0242|0.006","120","","120","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","luce","044010ESVFL01XXSIRIOCONDOMINIOEE","COND_EE_SIRIO","variabile","20/06/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.0242|0.006","288","","288","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","luce","044010ESVFL04XXDOMEASTRAALTRIUSI","DOM_ASTRA_EE","variabile","20/06/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.0242","126","0.0242","126","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","luce","044010ESVFL04XXEEDOMESTICECONOVA","DOM_ECONOVA_EE","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.077","180","0.077","180","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","luce","044010ESVFL04XXDOMEST2026NOVARID","DOM_NOVA_RID_EE","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.0242","126","0.0242","126","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","luce","044010ESVFL04XX2026DOMESORBYTERS","DOM_ORBYTERS_EE","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.0242","78","0.0242","78","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","luce","044010ESVFL04XX26DOMESTXSTARLUCE","DOM_STAR_EE","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.0242","144","0.0242","144","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","luce","044010ESVFL04XXLUCEDOMESUPERNOVA","DOM_SUPERNOVA_EE","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.0242","96","0.0242","96","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","luce","044010ESVFL01XXEEURANUSDOMESTICO","DOM_URANUS_EE","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.022","198","0.022","198","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","luce","044010ESVFL01XX000000PAEECOSMO26","PA_EE_COSMO_26","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.033|0.006","294","","294","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","luce","044010ESVFL01XX00000PAEEINFINITY","PA_EE_INFINITY","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.00176|0.006|0.029","0|114","","","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"orbytaenergy","Orbytaenergy","luce","044010ESVFL01XX00PAEEINFINITYCER","PA_EE_INFINITY_CER","variabile","30/04/2026_00:00:00","31/12/2026_23:59:59","https://www.orbytaenergy.it","0.00176|0.006|0.029","0|144","","","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"ovenergy","Ovenergy","gas","021889GSFML04XXYYFIXGASOVCAS2026","Fix OV domestici gas","fisso","09/05/2026_00:00:00","30/06/2026_23:59:59","https://www.ovenergy.it/","0.68","144","0.68","144","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"ovenergy","Ovenergy","gas","021889GSVML01XXYYYPSVCONDCON2026","PSV condomini e pratiche","variabile","01/04/2026_00:00:00","30/06/2026_23:59:59","https://www.ovenergy.it","0.12|0.25|0.04","83.16","","83.16","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"ovenergy","Ovenergy","gas","021889GSVML04XXYYYYYYPSVDOM12026","PSV Domestici","variabile","09/05/2026_00:00:00","30/06/2026_23:59:59","https://www.ovenergy.it/","0.24","156","0.24","156","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"ovenergy","Ovenergy","gas","021889GSVML01XXYYYYYYYLG1PSV2026","PSV Large Business","variabile","01/01/2026_00:00:00","30/06/2026_23:59:59","https://www.ovenergy.it","0.07|0.15|0.04","83.16","","83.16","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"ovenergy","Ovenergy","gas","021889GSVML01XXYYYPSVOVVIA1B2026","PSV OVvia Business","variabile","01/04/2026_00:00:00","30/06/2026_23:59:59","https://www.ovenergy.it","0.2|0.15|0.04","120","","120","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"ovenergy","Ovenergy","gas","021889GSVML04XXYYYPSVOVVIA1D2026","PSV OVvia Domestici","variabile","09/05/2026_00:00:00","30/06/2026_23:59:59","https://www.ovenergy.it/","0.25","132","0.25","132","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"ovenergy","Ovenergy","gas","021889GSVML01XXYYYYYYYSM1PSV2026","PSV Small Business","variabile","01/01/2026_00:00:00","30/06/2026_23:59:59","https://www.ovenergy.it","0.09|0.16|0.04","83.16","","83.16","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"ovenergy","Ovenergy","luce","021889ESFML04XXYYYFIXOVF0LCA2026","Fix OV Domestici","fisso","09/05/2026_00:00:00","30/06/2026_23:59:59","https://www.ovenergy.it/","0.168","144","0.168","144","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"ovenergy","Ovenergy","luce","021889ESVOL01XXYYYYCOND1IPEX2026","IPEX Condomini","variabile","01/01/2026_00:00:00","30/06/2026_23:59:59","https://www.ovenergy.it","0.012|0.08","240|113.04","","","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"ovenergy","Ovenergy","luce","021889ESVOL01XXYYYYYYLG1IPEX2026","IPEX Large Business","variabile","01/01/2026_00:00:00","30/06/2026_23:59:59","https://www.ovenergy.it","0.008|0.03","113.04","","113.04","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"ovenergy","Ovenergy","luce","021889ESVOL01XXYYIPEXOVVIA1B2026","IPEX OVvia luce","variabile","01/01/2026_00:00:00","30/06/2026_23:59:59","https://www.ovenergy.it","0.02","120","0.02","120","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"ovenergy","Ovenergy","luce","021889ESVOL01XXYYYYYYSM1IPEX2026","IPEX Small Business","variabile","01/01/2026_00:00:00","30/06/2026_23:59:59","https://www.ovenergy.it","0.01|0.04","113.04","","113.04","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"ovenergy","Ovenergy","luce","021889ESVFL01XXYYYYYCOND1PUN2026","PUN Condomini","variabile","01/01/2026_00:00:00","30/06/2026_23:59:59","https://www.ovenergy.it","0.012|0.08","240|113.04","","","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"ovenergy","Ovenergy","luce","021889ESVFL04XXYYYYYYDOM1PUN2026","PUN Domestici","variabile","09/05/2026_00:00:00","30/06/2026_23:59:59","https://www.ovenergy.it/","0.035","168","0.035","168","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"ovenergy","Ovenergy","luce","021889ESVFL01XXYYYYYYYLG1PUN2026","PUN Large Business","variabile","01/01/2026_00:00:00","30/06/2026_23:59:59","https://www.ovenergy.it","0.008|0.03","113.04","","113.04","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"ovenergy","Ovenergy","luce","021889ESVFL04XXYYYPUNOVVIA1D2026","PUN OVvia Domestici","variabile","09/05/2026_00:00:00","30/06/2026_23:59:59","https://www.ovenergy.it/","0.025","120","0.025","120","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"ovenergy","Ovenergy","luce","021889ESVFL01XXYYYPUNOVVIA1B2026","PUN OVvia luce","variabile","01/01/2026_00:00:00","30/06/2026_23:59:59","https://www.ovenergy.it","0.02","120","0.02","120","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"ovenergy","Ovenergy","luce","021889ESVFL01XXYYYYYYYSM1PUN2026","PUN Small Business","variabile","01/01/2026_00:00:00","30/06/2026_23:59:59","https://www.ovenergy.it","0.01|0.04","113.04","","113.04","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"passuellofratelli","Passuellofratelli","gas","000203GSVML06XXPDOM0080002026005","Per Sempre Gas Casa","variabile","01/05/2026_00:00:00","31/12/2026_23:59:59","https://www.passuellofratelli.it/offerte-gas/","0.08","84","0.08","84","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"passuellofratelli","Passuellofratelli","gas","000203GSVML02XXPCOND080002026005","Per Sempre Gas Condominio","variabile","01/05/2026_00:00:00","31/12/2026_23:59:59","https://www.passuellofratelli.it/offerte-gas/","0.08","118","0.08","118","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"passuellofratelli","Passuellofratelli","gas","000203GSVML06XXPAU00700002026005","Per Sempre Gas Impresa","variabile","01/05/2026_00:00:00","31/12/2026_23:59:59","https://www.passuellofratelli.it/offerte-gas/","0.07","118","0.07","118","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"passuellofratelli","Passuellofratelli","luce","000203ESVFL01XXPDOM0001800202605","Per Sempre Luce Casa","variabile","01/05/2026_00:00:00","31/12/2026_23:59:59","https://www.passuellofratelli.it/offerte-luce/","0.0198","84","0.0198","84","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"passuellofratelli","Passuellofratelli","luce","000203ESVFL01XXPAU00018000202605","Per Sempre Luce Impresa","variabile","01/05/2026_00:00:00","31/12/2026_23:59:59","https://www.passuellofratelli.it/offerte-luce/","0.0033|0.0198","118","","118","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"pefpower","Pefpower","gas","028280GSVML01XXXXXXXXXXEPD26AXDO","INDEX 2.0_Home_GasNatural_DO","variabile","01/04/2026_00:00:00","30/09/2026_23:59:59","https://www.pefpower.it","0.185","294.72","0.185","294.72","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"pefpower","Pefpower","gas","028280GSVML01XXXXXXXXXXESY26AXDO","Psvdas_EASY_GasNatural_DO","variabile","15/04/2026_14:00:00","31/12/2026_23:59:59","https://www.pefpower.it/it/home","0.185","294.72","0.185","294.72","si","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"pefpower","Pefpower","luce","028280ESFML01XXXXXERL26AXBT13XRF","Fisso_Rata_Costante_Luce_EE_BTA1-BTA3","fisso","01/04/2026_00:00:00","30/09/2026_23:59:59","https://www.pefpower.it","0.005438|15|0.00869|0.20867","299.99","","299.99","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"pefpower","Pefpower","luce","028280ESFML01XXXXXERL26AXBT45XRF","Fisso_Rata_Costante_Luce_EE_BTA4-BTA5","fisso","01/04/2026_00:00:00","30/09/2026_23:59:59","https://www.pefpower.it","0.005438|18|0.00869|0.20867","299.99","","299.99","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"pefpower","Pefpower","luce","028280ESFML01XXXXXXERL26AXBT6XRF","Fisso_Rata_Costante_Luce_EE_BTA6","fisso","01/04/2026_00:00:00","30/09/2026_23:59:59","https://www.pefpower.it","0.005438|21|0.00869|0.20867","358.8","","358.8","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"pefpower","Pefpower","luce","028280ESFML01XXXXXXXEDL26AXDOXRF","Fisso_Rata_Costante_Luce_Home_EE_DO","fisso","01/04/2026_00:00:00","30/09/2026_23:59:59","https://www.pefpower.it","0.005438|0.21737","296.95","","296.95","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"penisolagas","Penisolagas","gas","028175GSVML01XX00PSVDOMSTD012025","PSV_DOM_STD","variabile","06/06/2025_13:02:16","31/12/2099_23:59:59","https://www.penisolagas.it","0.1","71.88|83.88|47.88","0.1","","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"penisolagas","Penisolagas","gas","028175GSVML01XX0PSVIMP13XX012025","PSV_IMP_13","variabile","06/06/2025_13:03:24","31/12/2099_23:59:59","https://www.penisolagas.it","0.13","71.88|83.88|119.88","0.13","","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"penisolagas","Penisolagas","gas","028175GSVML01XXPSVIMP85QF0012025","PSV_IMP_8.5_QF_0","variabile","06/06/2025_13:03:47","31/12/2099_23:59:59","https://www.penisolagas.it","0.085","","0.085","","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"penisolagas","Penisolagas","gas","028175GSVML01XX0PSVIMP9BIN012025","PSV_IMP_9_BIN","variabile","06/06/2025_13:03:53","31/12/2099_23:59:59","https://www.penisolagas.it","0.09","1980","0.09","1980","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"penisolagas","Penisolagas","gas","028175GSVML01XX00PSVIMPSTD012025","PSV_IMP_STD","variabile","06/06/2025_13:02:52","31/12/2099_23:59:59","https://www.penisolagas.it","0.08","71.88|83.88|119.88","0.08","","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"penisolagas","Penisolagas","luce","028175ESVOL01XX0PUN3FDOMSTD12025","PUN_3F_DOM_STD","variabile","06/06/2025_13:02:05","31/12/2099_23:59:59","https://www.penisolagas.it","0.0165","71.88|83.88|47.88","0.0165","","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"penisolagas","Penisolagas","luce","028175ESVOL01XX0PUN3FDOMAUSTD125","PUN_3F_DOMAU_STD","variabile","06/06/2025_13:03:06","31/12/2099_23:59:59","https://www.penisolagas.it","0.0165","71.88|36|83.88|59.88","0.0165","","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"penisolagas","Penisolagas","luce","028175ESVOL01XX0PUN3FIMP15012025","PUN_3F_IMP_15","variabile","06/06/2025_13:03:13","31/12/2099_23:59:59","https://www.penisolagas.it","0.0165","71.88|83.88|119.88","0.0165","","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"penisolagas","Penisolagas","luce","028175ESVFL01XX0PUN3FIMP65QF0125","PUN_3F_IMP_6.5_QF_0","variabile","06/06/2025_13:03:35","31/12/2099_23:59:59","https://www.penisolagas.it","0.00715","","0.00715","","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"penisolagas","Penisolagas","luce","028175ESVOL01XX0PUN3FIMPSTD12025","PUN_3F_IMP_STD","variabile","06/06/2025_13:02:36","31/12/2099_23:59:59","https://www.penisolagas.it","0.011","71.88|83.88|119.88","0.011","","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"picchiogas","Picchiogas","luce","028305ESVFL01XXEEALTRIUSIIMPRESA","ALTRI USI IMPRESA","variabile","12/05/2026_23:57:00","31/12/2027_23:59:00","https://www.picchiogas.eu","0.015","180","0.015","180","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"picchiogas","Picchiogas","luce","028305ESVFL01XXLUCECONDOMINIMAST","LUCE CONDOMINI MASTER","variabile","13/05/2026_09:30:00","31/12/2027_23:59:00","https://www.picchiogas.eu","0.023","240","0.023","240","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"picchiogas","Picchiogas","luce","028305ESVFL01XXPICCHIOINDEXAZIEN","PICCHIO INDEX AZIENDA 15","variabile","13/05/2026_09:50:00","31/12/2027_23:59:00","https://www.picchiogas.eu","0.015","180","0.015","180","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"picchiogas","Picchiogas","luce","028305ESFFL01XXPICCHIOSMARTAZFIX","PICCHIO SMART AZ. FIX PLUS 0,135","fisso","13/05/2026_09:00:00","31/12/2026_23:59:00","https://www.picchiogas.eu","0.1236","216","0.1236","216","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"picchiogas","Picchiogas","luce","028305ESFFL01XXPICCHIOSMARTAZIEN","PICCHIO SMART AZIENDA FIX 0.135","fisso","13/05/2026_09:00:00","31/12/2026_23:59:00","https://www.picchiogas.eu","0.123","180","0.123","180","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"picchiogas","Picchiogas","luce","028305ESVFL01XXPICCHIOSPECIALPLU","Picchio special plus business luce","variabile","13/05/2026_09:59:00","31/12/2027_23:59:00","https://www.picchiogas.eu","0.015","216","0.015","216","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"picchiogas","Picchiogas","luce","028305ESVFL01XXSPECIALBIANCALUCE","SPECIAL BIANCA LUCE BUSINESS","variabile","13/05/2026_10:05:00","31/12/2027_23:59:00","https://www.picchiogas.eu","0.01","150","0.01","150","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"picchiogas","Picchiogas","luce","028305ESVFL01XXSPECIALBUSINESSLU","Special business luce flex","variabile","13/05/2026_10:30:00","31/12/2027_23:59:00","https://www.picchiogas.eu","0.023","150","0.023","150","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"picchiogas","Picchiogas","luce","028305ESVFL01XXSPECIALEXTRALUCEA","SPECIAL EXTRA LUCE AU","variabile","14/05/2026_00:00:00","31/12/2027_23:59:00","https://www.picchiogas.eu","0.023","84","0.023","84","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"picchiogas","Picchiogas","luce","028305ESVFL01XXEESPECIALLUCEPLUS","Special luce plus","variabile","13/05/2026_09:00:00","31/12/2027_23:59:00","https://www.picchiogas.eu","0.023","180","0.023","180","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
"picchiogas","Picchiogas","luce","028305ESVFL01XXSPECIALPLUSCONDOM","SPECIAL PLUS CONDOMINI LUCE","variabile","13/05/2026_21:35:00","31/12/2027_23:59:00","https://www.picchiogas.eu","0.023","216","0.023","216","da_verificare","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026"
